row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_404_040.mzML Peak height,HATS_401_022.mzML Peak height,HATS_408_043.mzML Peak height,HATS_405_025.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_412_019.mzML Peak height,HATS_409_056.mzML Peak height,HATS_410_018.mzML Peak height,HATS_411_044.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_610_050.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,OH8243_805_057.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_806_027.mzML Peak height,OH8243_809_063.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_812_060.mzML Peak height,OH8243_811_028.mzML Peak height,PB_02_006.mzML Peak height,PB_03_007.mzML Peak height,PB_01_005.mzML Peak height,QC_02_031.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_03_039.mzML Peak height,QC_05_054.mzML Peak height,QC_06_062.mzML Peak height
2141,129.0528836,2.2637444,2341.7146,3610.1277,2997.025,2132.0522,2907.874,2509.8298,2277.534,3790.9307,2440.8325,2451.9448,2823.487,2162.6472,2111.3984,3605.0354,2049.748,2318.142,2186.907,1792.6013,2756.8855,2896.0195,2611.9512,2414.315,2025.9385,3044.3054,3066.2622,2634.7603,3352.316,2457.079,2661.0664,3188.3157,3196.0034,3261.0159,2512.1646,2866.985,3270.247,2958.5557,7632.7983,8766.474,11361.163,2371.9192,2484.6973,2601.1675,2891.898,2904.1333,2829.4465
3140,129.0545214,2.8103065,36990.137,92364.74,113684.86,123970.99,114224.32,106071.164,110440.86,83268.2,45464.395,61573.586,182057.05,213271.38,40652.062,38887.805,55393.04,66753.39,21835.143,56623.867,64988.03,55170.945,46157.45,56523.254,64469.848,111466.75,65045.7,141459.23,178606.5,67554.77,158344.16,162780.23,191399.1,127725.586,204096.83,240880.53,167767.02,179610.17,2576.698,2163.0151,2881.6877,105749.01,101931.734,91925,96994.27,99102.836,102056.42
1547,130.0216602,1.1251011,65811.805,68246.59,65637.64,66555.555,68227.26,64716.895,56372.508,67846.445,65370.164,67211.84,64594.22,70844.11,63661.812,69470.69,64759.36,68391.31,66707.664,73113.68,62995.125,68831.82,61094.598,66218.38,56473.387,62618.72,63374.07,58100.773,66095.27,67011.875,62755.71,59298.145,58271.883,63506.25,65999.13,67059.234,65182.547,66594.47,0,0,0,64061.336,63057.383,62077.69,62939.133,64012.348,60940.734
394,130.0389972,0.60966015,2463326.5,0,1177.5503,1276.3973,17666.703,2272017,1365.4062,1512.4143,17698.018,1303.721,1295.3171,2180048.8,1035.1956,1016.97284,14070.348,1506.2758,1142.1077,1421.1417,1334.4215,1183.3568,1391.968,1153.8472,1062.1273,2046582.5,1913060.4,2566756,1291.6698,14981.457,2420861.8,17184.861,1099.0012,2540505.5,1623.8516,1169.5944,1799.0382,1783.8057,0,0,0,18330,1059.2112,1199.22,1706.9043,1339.675,1414.6332
1751,130.0501009,1.2840797,1204135.4,1221846.1,1587030.8,1139008.4,2154275.2,1154755.1,1386927,1704418.1,1294883,1103568.1,1417507.9,1947589.1,388293.62,619491.9,450683.44,655487,438261.84,874596.94,820878.7,445589.34,755362.75,772288,674728.2,1665114.5,1495620.2,2162106.8,1866412.9,502806.5,2082979.9,2343998.2,1911597.1,2200328,1928544.8,3158854.5,2476548,2076335.1,2597.5266,2546.2844,2203.9592,1281038.9,1281601.9,1311385.9,1322788.8,1276094.6,1348062.5
383,130.0502804,0.61607695,2415687.8,2327759,2616136.2,2236060.8,2933324.5,2268701.8,2271722.5,2637626.8,2474469,2172063.8,2257726.5,2778757,2248694.5,2053436.4,1995063.4,2047711.2,1877875.9,2164604.2,2181207,1986074.9,2186772.5,1980387.6,2014772.9,2372253.5,2525576.8,2893232.8,2528662,2070666,2346521.5,3201607.5,2925485.2,2586099,3128883.2,2806142.5,2943533.2,3004537.2,4253.484,3606.27,4017.4463,2310288,2380939.5,2275558.2,2265260.8,2252426.2,2303696.5
1750,130.0751943,1.2840155,54586.008,54581.15,67952.15,49744.05,96634.25,51917.99,58302.074,70376.06,56637.945,46506.574,60475.547,86870.914,14815.873,25176.05,17745.988,27294.25,17115.982,36784.367,33787.805,18159.375,31571.58,32643.51,27618.484,69686.04,62477.418,100525.85,84126.62,19430.87,90769.24,106576.36,82422.93,100010.89,87274.125,125179.97,110307.53,91085.71,0,0,0,54727.215,56965.156,57441.02,57601.367,55499.516,59609.484
384,130.0760917,0.6159738,107224.77,106553.88,117114.3,98958.305,117811.47,102396.2,99990.484,112744.08,106075.78,97047.69,104393.89,112948.38,101999.94,96775.33,91544.88,92694.42,84596.21,99886.695,96188.91,89651.82,97636.336,90725.66,91904.695,103710.6,108873.94,117964.99,111459.83,91199.74,106149.1,122889.266,118296.49,115259.02,128042.8,117088.17,119751.79,116923.19,0,0,0,105613.125,107069.41,103295.59,105745.82,100997.99,102985.32
204,130.0855597,0.545067,47072.19,50560.902,45569.035,36798.324,67786.164,43565.93,43510.68,62911.586,49297.51,52530.465,44594.996,48263.957,29918.65,46006.973,36126.848,36394.52,47045.496,36720.76,49925.473,49932.49,62360.812,70695.91,58828.18,86703.586,73977.53,64667.22,55537.3,52332.266,65692.625,65916.36,50004.34,67161.734,73650.18,60367.98,75813.94,59721.098,1704.5225,1662.4172,1497.1396,53630.375,49467.086,46538.492,48536.445,60959.348,57082.324
1276,130.086346,0.980759,122635.55,111769.19,148169.52,104329.85,132012.72,126762.61,111588.23,116809.86,93486.35,100413.7,143223.73,139630.5,135548.16,103194.734,150556.52,127371.13,83209.07,145925.97,132195.25,126005.73,137348,123033.93,130461.88,116073.02,122074.86,161309.53,139598.12,131129.77,150548.62,161673.98,132783.36,170982.17,141939.6,191827.53,164659.14,136324.6,2109.1697,2217.8066,1873.4857,131541.88,139386.86,141764.61,142713.5,135494.36,132797.58
1298,130.0909691,0.965,10970.396,30104.736,45854.246,8887.388,11473.22,7847.427,9100.95,39805.535,40663.83,37820.383,48587.582,69588.695,9993.989,8970.425,39929.957,13193.89,28896,13793.245,10879.471,9690.516,13187.477,46275.684,13125.28,12372.377,51865.145,14222.995,139598.12,44670.63,8647.722,8632.483,46387.06,16046.59,45554.414,28001.955,59381.47,21231.615,2109.1697,1088.6255,1578.52,10370.306,47124.61,13301.442,89931.63,11894.9,10458.64
4406,130.1590189,3.4104476,30416.12,31708.447,42706.824,23500.219,27149.1,28762.086,25898.33,27140.564,25316.164,30322.24,42823.21,26259.44,28024.734,26505.031,26680.281,24845.965,24776.22,27862.648,30685.166,24540.229,32812.023,27907.832,26788.918,27452.334,26170.234,24469.633,34543.395,25252.357,27760.512,25083.92,25826.057,29900.795,40989.625,23709.459,27015.133,24306.47,31828.857,28840.924,29405.61,28597.7,33641.9,30239.545,27872.035,33228.543,27186.773
5570,131.0491839,3.978032,23292.54,58210.367,41479.71,43718.316,38398.613,28331.504,32109.572,45674.918,32248.883,22242.396,22938.754,53550.125,35417.336,28275.764,32086.951,32070.4,38229.93,21563.355,30448.81,32688.094,45282.043,22672.137,45651.414,119393.305,39029.45,47923.71,23157.762,43647.37,37789.27,19483.818,35784.19,43134.43,65819.62,32756.523,30669.332,25677.18,0,0,0,38090.414,35461.48,37554.07,39191.06,38530.54,43108.23
2709,131.0492486,2.5396519,91078.65,100558.88,111072.84,87894.25,137705.12,96160.92,80286.36,111557.48,105392.79,80099.2,95018.74,136214.2,62244.09,85538.336,115016.875,92977.1,96523.2,104263.62,151460.58,84954.484,117400.94,133634.33,120637.305,146723.27,107807.34,137071.62,121528.7,115710.85,124966.05,180779.77,135428.62,147395.9,168810.19,165239.5,173449.95,146351.98,0,0,0,120635.77,120048.69,121226.45,114057.15,115994.47,117263.43
4222,131.0701726,3.3478584,2113.9792,2767.5852,3349.9246,3469.527,4777.6377,2339.013,2264.6277,1888.7382,2917.659,2302.478,3397.8777,3412.9714,2104.5352,3073.2532,4641.812,3203.0845,2123.24,2395.834,2615.0496,2696.4575,2242.5896,3709.4177,3634.844,4368.613,2502.8682,2781.1125,7560.4365,2697.259,3186.1836,2750.8984,2783.6582,3029.1477,2914.7568,3338.522,3107.583,2620.389,0,0,1308.7223,3347.0452,4232.9004,2091.289,3059.9023,2914.7937,2677.4678
4504,131.0855229,3.4498363,10173.905,18715.018,9044.66,17885.59,26495.885,12939.469,14033.855,14397.6875,27133.256,20778.957,16109.713,12797.655,33114.25,75826.88,70425.57,109679.36,69497.414,69290.85,53529.047,76299.86,41049.96,57815.59,73416.26,13742.525,7668.985,11358.018,10522.513,67825.25,7458.6,5703.8794,6974.92,8112.165,7044.918,15251.729,11019.084,11111.389,0,0,0,42585.79,38458.844,36907.094,35006.895,35351.7,36250.934
987,131.1179305,0.71151936,95106.32,66585.3,65153.395,65906.75,64156.438,81351.414,91421.266,70812.14,70694.56,61616.43,71750.13,64718.387,75080.08,79159.17,90027.195,67728.83,67125.6,63867.22,76929.914,79897.79,100351.82,74179.34,73969.33,74470.85,74665.11,94288.45,72733.62,68992.016,74578.46,87322.336,70757.46,75292.66,72480.02,62041.37,63177.51,82273.305,0,0,0,66315.46,69950.31,66529.65,79554.5,66124.91,68852.03
3488,132.0807739,2.9967284,31622.736,27792.59,29256.484,32420.549,51186.605,28646.943,22717.225,45868.4,27149.596,20964.506,24911.232,49791.23,9754.237,21838.305,26253.207,22111.834,21397.59,18474.865,24450.676,21551.064,18743.379,30850.264,31317.723,41856.48,31446.658,35863.34,31633.807,23312.887,36430.266,39381.457,33931.04,33611.004,48051.95,45026.03,42735.223,42619.586,0,0,0,31670.025,32626.072,28324.709,31497.479,29521.14,30522.096
1695,132.1019297,1.2230818,24658.31,30360.516,27863.514,37756.023,38227.19,27551.04,29443.97,30490.334,38339.836,35478.7,35090.574,35998.023,96462.41,176252.66,128583.14,166915.45,144229.38,128533.53,101729.83,139656,101457.85,105265.09,118182.086,34728.324,31147.281,31872.473,31185.477,156571.3,35002.67,30252.553,32819.812,37312.086,34196.71,37562.734,35249.734,32992.637,1487.8292,1898.7964,1619.6243,77280.97,66810.23,72007.15,68153.336,68831.82,66086.65
1970,132.102313,1.7501794,1930900,2236743,2502772.2,2004422.1,3156648.5,1868753.1,1849948.9,3337342.8,2511141.2,1921906.5,2431629.2,3302130,1148059.6,2161208,2803413.5,2489665.8,2473109.5,2821822.8,4103792.5,3093459.5,3883673.2,4097537.5,4121778,3133993.8,2117926,3158998.8,2424872,3332034,2872355.5,3350977.8,3138748.8,3326345.2,3444024.5,3745061.2,4260161,3122062,1932.4457,1462.5029,1834.0615,3172135,3139005.5,3161923.8,3145607,3173287.5,3091624
1969,132.1283323,1.7506319,88544.06,102802.6,113616.64,89090.81,124063.09,82207.56,80981.984,139512.33,111767.875,86658.11,110161.31,142375.17,51602.438,95665.28,118939.61,113314.734,107369.99,117922.89,167763.38,119150.79,153963.64,170016.28,164190.39,126589.96,91762.57,126615.875,107915.09,138464.98,119416.836,140318.05,131981.36,136994.73,142057.7,143647.2,171341.72,121431.43,0,0,0,126914.07,123647.164,129033.88,130390.2,122066.19,125256.85
1422,133.0318447,1.0651087,115043.67,126174.04,145167.95,112382.44,211502.64,99283.64,99804.484,125937.195,126761.14,106603.23,124583.04,150654.75,120990.06,303292.16,389832.6,400999.8,327179.03,364775.84,415347.44,242424.1,397370.22,388294.44,366432.88,144545.17,132249.02,146530.11,121048.39,253486.52,170508.03,173274.5,128810.055,199222.34,164254.8,198234.67,220056.73,173398.17,0,0,0,232281.31,218871.72,227348.84,229024.61,225383.84,214739.6
2978,133.0859311,2.6758895,12143.182,11045.775,11256.4,10786.685,8366.604,10721.629,10322.066,8998.318,9261.234,10212.077,8084.889,8684.368,8710.888,9016.758,8520.974,10636.436,8817.862,8470.82,10015.519,8920.203,8885.953,9226,9391.964,9051.14,10351.516,8546.492,9158.181,9127.262,10887.646,8595.192,8182.853,8568.083,9078.984,8828.631,9644.374,8954.467,9400.802,10189.734,8477.618,10399.429,8635.881,9387.938,7904.841,10888.605,8474.059
1530,134.0447851,1.1221993,29439.92,29509.78,37185.11,36139.625,40271.61,29682.713,27397.826,28828.227,38272.36,30220.406,36940.555,44581.11,27679.115,28534.838,32840.535,40877.41,25621.361,32930.05,28888.861,31189.805,33143.21,33704.715,38342.844,39730.223,40774.418,50685.926,46347.93,37012.062,44537.094,50365.14,36417.67,43309.926,51177.457,42630.176,45762.906,48489.66,0,0,1021.48535,37229.37,37923.86,35957.676,38369.164,37647.855,36076.266
335,134.0449068,0.6012433,408370.62,526541.2,551133.75,615282.8,444568.53,570063.6,615665.2,407784.28,606156.8,536765.8,579613.3,520806.94,544481.94,471791,518547.16,550019.44,554501,466851.56,605652.06,655966.5,662363.9,621286.4,717749.56,714107.25,709861.9,665317.5,700668.1,649721.44,618513.9,608679.75,670181.44,620272.06,594856.9,565030.8,570528,592328.75,1733.604,2056.5308,2350,563758.9,562694.75,586099.94,568938.5,575825.56,573844.56
1064,136.061806,0.7260182,117119.99,126497.82,158547.5,210810.64,74368.78,136408.73,151969.7,106294.14,58829.664,65463.504,111222.58,77756.91,55882.668,54925,89099.21,69617.555,63433.516,61145.695,48262.367,71075.99,50250.273,51658.79,51089.758,68312.82,50753.68,64146.465,94279.31,62795.84,55674.03,69350.305,65793.94,66485.55,70459.55,69181.555,60495.633,76956.36,4662.949,6664.4478,5055.7183,77449.945,74784.664,77059.25,69593.43,68737.71,77025.85
2156,136.0618782,2.2656,635347.8,685602,706502.94,808454.6,608507.44,871180.5,594155.75,738092.9,719128.5,631183.3,786211.75,826902.25,489105.2,637435.44,638456.8,487247.66,458891.38,465937.4,361874.03,386537.2,365039.5,394329,361410.34,552686.75,502995.88,572530.1,594527.06,365221.78,692731.94,700002.94,604240.06,584399.56,682058.2,615661.94,691157.4,751475.9,5614.054,5330.6304,5088.1704,604000.06,636096.3,589799.5,544386.94,599467.94,648494.8
1863,136.0757129,1.5221919,158250.62,160608.92,142876.98,103917.81,244114.5,115630.15,98703.84,223809.48,117165.516,112988.01,107267.81,195213.3,40474.746,47232.46,58390.258,50436,56529.055,60354.07,124001.54,128870.61,93364.69,146198.31,120789.24,186853.69,130970.66,161811.4,147002.2,140191.94,143208.73,141340.62,209060.84,152234.45,212717.28,224253.31,208926.06,188185.44,0,0,0,122301.12,127776.4,132485.1,127816.91,127023.56,124522.98
1638,137.0597495,1.1501302,150403.56,198856.98,201191.72,155209.08,191267.12,326033.84,314606.16,234401.94,104326.945,222570.58,324896.34,174553.97,28280.736,25917.477,52109.79,28828.912,15836.147,22617.691,28229.025,27997.14,22806.762,22007.188,30535.303,40804.547,77389.2,129253.11,108361.63,27434.875,116508.51,258542.33,599926.3,238656.73,105196.38,465122.94,253293.38,133863.8,0,0,0,135456.7,131556.16,130906.016,132988.78,134195.4,137665.83
643,138.0555015,0.67077035,3061182,3220609,3327172.5,3832160.5,3340392.8,3624624.8,2592222.2,4351206.5,3307447.5,2857013,2987019.5,3382124.8,3318989.2,2787397.2,3031065.8,2398305.2,1903019.6,3057643.8,3140076.8,2047076.4,3062844.5,2085982.4,3057338.8,3041260.8,3086993.8,3094614.2,3241915.5,3066998,3136769.8,3111327.8,4406902.5,3191494,3828367.8,3051006.8,3409227.8,3605774.5,2164.7524,2870.2256,1732.7848,3142390,3089260.5,3159492.8,3087642.2,3269744,3046569
642,138.082102,0.6707992,123519.96,132668.56,134028.78,150125.56,135817.55,148426.14,113911.93,172561.03,140918.23,111176.48,121611.83,135487.02,139179.02,114718.75,128081.15,110849.58,84733.67,131768.48,131777.98,94854.04,121641.586,95005.59,128389.82,119618.195,123098.29,128736.78,131422.7,118034.78,124315.555,127577.87,175645.39,134527.56,150235.89,104160.32,136956.36,145585.95,0,0,0,126262.945,127528.805,131276.75,133313.17,135292.44,126742.64
1985,138.0913756,1.793936,213854.1,151652.7,132628.39,220584.77,119844.23,211020.31,161753.58,148413.72,115542.08,102872.02,182478.06,137744.05,108193.84,116155.125,141480.67,147898.11,84305.72,150358.97,123518.11,134792,106159.24,104293.43,112790.05,49968.516,71274.516,136659.03,118803.22,153062.1,107616.49,128153.586,178981.67,109377.79,90760.91,136996.86,152368.36,92829.21,0,0,0,133645.17,129797.695,128264.125,132172.97,135080.56,137544.9
1544,139.0027136,1.1241074,636084.75,620481.2,589691.7,625010.8,642797.44,569232.25,581777.6,626173.6,588663.2,635086.75,618184.4,685177.5,612962.06,670762.56,636067.9,645334.44,631053.5,683492.7,579038.9,643282.06,581318.6,602558.2,584552.56,569000.3,557824.25,550055.25,573580.3,620914.3,597697.3,580454.2,568537.5,565986.6,605642.94,597946.56,618879.94,611089.56,0,0,0,617935.56,619168.6,606675.56,628286.6,614497.44,610375.3
2328,142.06513,2.347164,2740.4639,2675.2227,5217.675,3305.438,3240.5562,4362.5015,4029.855,3900.9587,3637.955,3200.4412,3536.7805,4253.9717,4831.1377,5087.347,7921.753,4936.065,3867.3496,5713.7744,3189.614,3256.366,5274.0625,4996.0537,4747.2134,3845.5215,2585.628,4179.4766,3912.2363,6182.8164,2547.23,3203.6558,3334.4976,3180.123,3376.1824,3249.4473,2768.5972,3063.043,0,0,0,4105.7964,4423.7324,5309.622,3720.3164,4419.167,3731.3416
2582,143.0344478,2.469724,68835.19,62019.92,64116.55,68753.43,78808.98,58759.086,58043.844,74346.016,59407.777,75086.64,64266.66,94079.445,83636.29,104416.25,139515.97,73320.52,71339.5,90842.91,58536.04,93947.55,70181.48,66603.6,60435.066,53590.047,53055.934,52508.766,64904.35,80844.23,57307.91,64023.2,67162.1,60663.957,70398.516,60452.523,68679.13,67283.734,3988.775,3678.8865,4118.486,67762.07,70173.33,63915.7,67575.414,70243.266,68101.81
3495,143.0727117,2.99971,30919.064,27714.96,30249.557,32146.783,49692.3,27064.854,26159.559,47652.81,30391.607,24802.395,26599.137,45753.777,9812.374,18590.139,27749.232,19559.443,17930.816,17689.31,28129.729,20889.266,19480.03,30117.29,31388.738,45370.8,28316.455,39011.406,37599.39,22259.482,39841.09,41111.074,36129.836,35531.668,50488.32,44398.695,41566.12,47128.22,0,1113.7545,1120.251,30692.162,27262.02,32274.31,30424.252,34713.777,32994.945
3586,143.1066251,3.0474331,25138.613,30704.395,36550.707,37350.96,40058.57,40253.457,31872.967,35363.1,30192.014,26043.375,36485.31,39663.523,7856.543,10975.2295,10740.886,24535.256,9283.439,16448.355,11486.408,13635.057,17398.816,7501.464,17862.361,39977.816,25984.06,60440.242,42349.875,17446.605,51342.324,57129.016,39456.562,45585.945,52134.46,47963.066,47587.477,70961.66,3814.9045,4753.095,3114.5476,32836.477,29792.145,33770.58,29193.346,31677.21,36768.027
3471,144.0807897,2.9944086,25392.68,35792.492,35812.39,35701.316,50610.04,25779.139,25759.154,51809.438,35524.727,22940.523,25878.057,51073.49,11614.03,21247.771,33060.332,24709.545,20401.436,21608.09,33040.31,22786.389,24996.77,31856.275,30122.398,49395.71,34504.457,43551.99,33314.727,27014.432,36936.918,45969.016,43824.58,40143.215,48778.52,48997.242,47130.68,42874.266,1912.0977,1335.5394,1089.4348,29789.035,33587.81,33309.363,32006.232,29445.777,39695.42
4113,144.0810461,3.2843747,947572.9,1152648,1241503.9,1193760.8,983435.25,1159272.9,1160205.4,864235.2,928730.44,888955.44,1263246.1,1402925.8,1310036,1687685,2199595.8,1838374,1866723.8,1534570.2,969752.25,1181665.9,1221663.4,1191771.6,1049706.5,879076.44,779139.75,829028.44,998800.25,1283204.8,857178.06,893046.5,1018661.56,870690.25,1109491.9,1239833.2,1146575.2,1038884.75,1467.1788,1596.028,1145.6753,1238209.4,1268657.9,1285451.5,1302472.5,1285474.9,1311457.9
4241,144.0859972,3.298496,71694.96,1032596.1,690938.2,6484.482,983435.25,79325.8,10798.416,351880.94,31317.688,72633.07,19357.016,77034.9,1111329.8,1687685,2199595.8,1838374,1305218.8,1151407.4,969752.25,76112.98,11046.861,77917.27,1049706.5,176668.06,63269.574,69431.05,998800.25,79108.695,67320.39,67377.29,73611.336,859973.25,77140.55,20681.475,10013.12,80615.27,1103.738,0,1145.6753,11375.157,81445.41,77246.19,1302472.5,74551.97,6398.811
4114,144.1065683,3.2860281,41278.637,51707.9,55272.688,53071.824,43256.703,52017.09,50207.76,38077.62,40995.72,39855.246,56186.89,61196.883,58157.34,75242.56,102157.02,79227,83816.87,66940.7,43887.734,51060.734,53899.715,54737.94,48009.156,39565.004,34197.984,37039.473,43240.88,58008.312,36797.305,39966.582,43067.77,38262.01,48438.277,54634.39,49798.562,45634.656,0,1735.0956,1226.2308,57035.484,56956.293,57632.516,57268.1,55713.562,59524.55
8235,145.0495635,5.117227,64698.688,47497.934,47459.49,41892.844,49008.695,57228.72,48625.387,52476.91,50179.336,53384.168,52806.44,45275.652,70648.664,71374.85,69059.08,67002.61,68571.984,72981.04,79062.36,68785.27,73787.23,70972.97,68867.336,13001.032,31208.896,20583.92,5399.2046,69265.4,9978.531,7149.1997,12507.278,11990.17,7426.214,10671.008,14805.989,10192.244,0,1431.2976,0,70879.33,69259.95,67309.92,69961.47,73559.62,67211.55
